"","day","temp","crime_data_count"
"837",3,37.5,0.640663900414938
"838",4,49.7,0.693775933609958
"839",5,48.3,0.653112033195021
"840",6,46.2,0.627385892116183
"841",7,59.6,0.572614107883817
"842",1,66.6,0.605809128630705
"843",2,54.3,0.610788381742739
"844",3,42.4,0.611618257261411
"845",4,49,0.638174273858921
"846",5,55.8,0.702904564315353
"847",6,51.9,0.645643153526971
"848",7,47.4,0.557676348547718
"849",1,50.3,0.600829875518672
"850",2,51.6,0.653941908713693
"851",3,50.4,0.662240663900415
"852",4,45.2,0.727800829875519
"853",5,48.2,0.71701244813278
"854",6,54.9,0.618257261410788
"855",7,55.4,0.598340248962656
"856",1,48.5,0.701244813278008
"857",2,50.4,0.684647302904564
"858",3,58.9,0.638174273858921
"859",4,68.7,0.636514522821577
"860",5,71.2,0.716182572614108
"861",6,61.6,0.678008298755187
"862",7,67.2,0.617427385892116
"863",1,72,0.674688796680498
"864",2,65,0.674688796680498
"865",3,53.3,0.653112033195021
"866",4,47.2,0.624896265560166
"867",5,41.4,0.697925311203319
"868",6,47.8,0.666390041493776
"869",7,56.4,0.712863070539419
"870",1,59.1,0.653112033195021
"871",2,70.8,0.63402489626556
"872",3,74.9,0.692116182572614
"873",4,66.8,0.654771784232365
"874",5,59.3,0.669709543568465
"875",6,59.6,0.629875518672199
"876",7,66.2,0.683817427385892
"877",1,73.7,0.645643153526971
"878",2,74.9,0.63402489626556
"879",3,63.6,0.664730290456432
"880",4,62.6,0.643983402489627
"881",5,65.4,0.687136929460581
"882",6,71,0.703734439834025
"883",7,75.4,0.859751037344398
"884",1,76.1,0.726970954356846
"885",2,75.1,0.745228215767635
"886",3,66.2,0.643153526970954
"887",4,63.3,0.666390041493776
"888",5,67.5,0.712863070539419
"889",6,71.1,0.721161825726141
"890",7,65.1,0.64149377593361
"891",1,64.7,0.68298755186722
"892",2,60.4,0.55850622406639
"893",3,60,0.643153526970954
"894",4,67.9,0.682157676348548
"895",5,65.7,0.776763485477178
"896",6,65.9,0.699585062240664
"897",7,71.6,0.73195020746888
"898",1,78.4,0.723651452282158
"899",2,81.9,0.736929460580913
"900",3,78.3,0.639834024896266
"901",4,66,0.683817427385892
"902",5,73.8,0.736099585062241
"903",6,68.5,0.717842323651452
"904",7,70.1,0.719502074688797
"905",1,71.1,0.688796680497925
"906",2,76.6,0.714522821576764
"907",3,68.9,0.70954356846473
"908",4,64.4,0.685477178423237
"909",5,70.7,0.745228215767635
"910",6,79.1,0.707883817427386
"911",7,77.4,0.751867219917012
"912",1,78.9,0.664730290456432
"913",2,72.4,0.839004149377593
"914",3,67.2,0.679668049792531
"915",4,62.8,0.735269709543569
"916",5,68.3,0.695435684647303
"917",6,69.2,0.745228215767635
"918",7,73,0.72448132780083
"919",1,79.7,0.746058091286307
"920",2,76.5,0.678008298755187
"921",3,72,0.708713692946058
"922",4,69.9,0.681327800829876
"923",5,70.3,0.782572614107884
"924",6,73.9,0.672199170124481
"925",7,75.8,0.704564315352697
"926",1,71.6,0.67551867219917
"927",2,63.5,0.678008298755187
"928",3,63.2,0.701244813278008
"929",4,66,0.670539419087137
"930",5,69.6,0.725311203319502
"931",6,70.4,0.720331950207469
"932",7,72.1,0.700414937759336
"933",1,74.9,0.672199170124481
"934",2,79.1,0.692116182572614
"935",3,72.9,0.714522821576764
"936",4,65.4,0.707883817427386
"937",5,65.8,0.767634854771784
"938",6,74,0.726141078838174
"939",7,77.9,0.738589211618257
"940",1,66.7,0.72448132780083
"941",2,68.5,0.667219917012448
"942",3,68.7,0.658921161825726
"943",4,71.1,0.714522821576764
"944",5,72.7,0.896265560165975
"945",6,71.8,0.744398340248963
"946",7,75.4,0.70207468879668
"947",1,74.7,0.64896265560166
"948",2,71.4,0.684647302904564
"949",3,70.7,0.671369294605809
"950",4,71.9,0.699585062240664
"951",5,73.6,0.679668049792531
"952",6,73.5,0.736099585062241
"953",7,73.7,0.70954356846473
"954",1,72.4,0.725311203319502
"955",2,67,0.630705394190871
"956",3,68.5,0.711203319502075
"957",4,67,0.660580912863071
"958",5,65.1,0.716182572614108
"959",6,71.3,0.70954356846473
"960",7,69.7,0.715352697095436
"961",1,69.9,0.677178423236515
"962",2,77,0.643983402489627
"963",3,75.8,0.692116182572614
"964",4,74.9,0.645643153526971
"965",5,77.6,0.677178423236515
"966",6,77.1,0.682157676348548
"967",7,76.3,0.710373443983403
"968",1,79.3,0.644813278008299
"969",2,76.2,0.667219917012448
"970",3,73.9,0.64896265560166
"971",4,70.7,0.612448132780083
"972",5,75.8,0.734439834024896
"973",6,77.2,0.719502074688797
"974",7,76.2,0.688796680497925
"975",1,76.7,0.84149377593361
"976",2,74.4,0.663070539419087
"977",3,72.8,0.6
"978",4,75.8,0.621576763485477
"979",5,79.6,0.700414937759336
"980",6,66.7,0.67551867219917
"981",7,67.2,0.68298755186722
"982",1,67.2,0.570124481327801
"983",2,70.3,0.653941908713693
"984",3,72.4,0.585892116182573
"985",4,54.2,0.620746887966805
"986",5,51.4,0.596680497925311
"987",6,47.4,0.568464730290456
"988",7,52.5,0.630705394190871
"989",1,56.4,0.612448132780083
"990",2,55.7,0.621576763485477
"991",3,59.3,0.660580912863071
"992",4,61.2,0.720331950207469
"993",5,62.9,0.726970954356846
"994",6,68.5,0.70207468879668
"995",7,64.7,0.65643153526971
"996",1,55.1,0.638174273858921
"997",2,59.8,0.692946058091286
"998",3,64.7,0.693775933609958
"999",4,65.4,0.622406639004149
"1000",5,65,0.729460580912863
"1001",6,65.6,0.740248962655602
"1002",7,64.9,0.694605809128631
"1003",1,66.2,0.663900414937759
"1004",2,53.3,0.648132780082988
"1005",3,57.9,0.810788381742739
"1006",4,66.9,0.66804979253112
"1007",5,59.6,0.646473029045643
"1008",6,42.5,0.6
"1009",7,44.9,0.594190871369295
"1010",1,51.6,0.599170124481328
"1011",2,54.8,0.629045643153527
"1012",3,54.5,0.619087136929461
"1013",4,54.4,0.569294605809129
"1014",5,49.8,0.6149377593361
"1015",6,47.3,0.664730290456432
"1016",7,49.4,0.57344398340249
"1017",1,59.3,0.5850622406639
"1018",2,62.9,0.605809128630705
"1019",3,52.7,0.64149377593361
"1020",4,52.7,0.619087136929461
"1021",5,54,0.720331950207469
"1022",6,48.6,0.695435684647303
"1023",7,42.6,0.617427385892116
"1024",1,54,0.629045643153527
"1025",2,50.3,0.644813278008299
"1026",3,48.2,0.603319502074689
"1027",4,45.6,0.643983402489627
"1028",5,56.9,0.729460580912863
"1029",6,62.1,0.665560165975104
"1030",7,53.7,0.623236514522822
"1031",1,60.2,0.673858921161826
"1032",2,60.9,0.639004149377593
"1033",3,46.6,0.660580912863071
"1034",4,42,0.646473029045643
"1035",5,41.5,0.683817427385892
"1036",6,37.5,0.753526970954357
"1037",7,36.4,0.603319502074689
"1038",1,50.5,0.642323651452282
"1039",2,55,0.643983402489627
"1040",3,46.9,0.616597510373444
"1041",4,47,0.555186721991701
"1042",5,37.8,0.648132780082988
"1043",6,42.8,0.619087136929461
"1044",7,41.2,0.568464730290456
"1045",1,49,0.643983402489627
"1046",2,48.9,0.560165975103734
"1047",3,29.4,0.493775933609959
"1048",4,26,0.549377593360996
"1049",5,25.7,0.625726141078838
"1050",6,24.5,0.621576763485477
"1051",7,25.9,0.560165975103734
"1052",1,18,0.517842323651452
"1053",2,13,0.517842323651452
"1054",3,22.1,0.525311203319502
"1055",4,22.1,0.525311203319502
"1056",5,19.6,0.608298755186722
"1057",6,37.1,0.604149377593361
"1058",7,50.4,0.570954356846473
"1059",1,42.4,0.491286307053942
"1060",2,23.8,0.549377593360996
"1061",3,22.2,0.561825726141079
"1063",5,21.9,0.50207468879668
"1064",6,37.2,0.585892116182573
"1065",7,45.6,0.599170124481328
"1066",1,22.4,0.674688796680498
"1067",2,24.7,0.539419087136929
"1068",3,30.1,0.622406639004149
"1069",4,28.3,0.57344398340249
"1070",5,34.7,0.665560165975104
"1071",6,35.1,0.547717842323652
"1072",7,31.2,0.493775933609959
"1073",1,33.5,0.588381742738589
"1074",2,35.4,0.541078838174274
"1075",3,31.2,0.602489626556017
"1076",4,28,0.529460580912863
"1077",5,28.5,0.603319502074689
"1078",6,38.5,0.637344398340249
"1079",7,47,0.59253112033195
"1080",1,45.6,0.604979253112033
"1081",2,41.9,0.547717842323652
"1082",3,27.8,0.610788381742739
"1083",4,24,0.553526970954357
"1084",5,28.7,0.637344398340249
"1085",6,30.2,0.613278008298755
"1086",7,33,0.539419087136929
"1087",1,33.5,0.536929460580913
"1088",2,43.7,0.55850622406639
"1089",3,39,0.471369294605809
"1091",5,41,0.519502074688797
"1092",6,43.6,0.595020746887967
"1093",7,29.3,0.52448132780083
"1094",1,26.8,0.562655601659751
"1095",2,17.1,0.473858921161826
"1096",3,10.5,0.485477178423237
"1097",4,19.9,1
"1098",5,25.7,0.550736497545008
"1099",6,31.5,0.530278232405892
"1100",7,29,0.420621931260229
"1101",1,2.2,0.427986906710311
"1102",2,5.3,0.411620294599018
"1105",5,8.1,0.482815057283142
"1106",6,4.8,0.529459901800327
"1107",7,25.8,0.531096563011457
"1108",1,23.1,0.496726677577741
"1109",2,16.9,0.500818330605565
"1110",3,10.5,0.552373158756137
"1111",4,22,0.624386252045827
"1112",5,28.3,0.5810147299509
"1113",6,34.2,0.606382978723404
"1114",7,36.8,0.571194762684124
"1115",1,31.8,0.579378068739771
"1116",2,33.6,0.648936170212766
"1117",3,30.9,0.609656301145663
"1118",4,29.9,0.615384615384615
"1119",5,29.6,0.654664484451719
"1120",6,32.7,0.618657937806874
"1121",7,31.1,0.528641571194763
"1122",1,23.2,0.536824877250409
"1123",2,27.4,0.552373158756137
"1124",3,25.8,0.528641571194763
"1125",4,33.3,0.575286415711948
"1126",5,27,0.584288052373159
"1127",6,27,0.520458265139116
"1128",7,29.1,0.459901800327332
"1130",2,13.5,0.418166939443535
"1131",3,21.1,0.472176759410802
"1132",4,7.4,0.468085106382979
"1133",5,17.5,0.569558101472995
"1134",6,29.1,0.555646481178396
"1135",7,36,0.503273322422259
"1136",1,25.6,0.496726677577741
"1137",2,24.8,0.514729950900164
"1138",3,30.6,0.495908346972177
"1139",4,15.9,0.5
"1140",5,11,0.517184942716858
"1141",6,18.6,0.488543371522095
"1142",7,4.5,0.451718494271686
"1143",1,11.8,0.439443535188216
"1144",2,16.5,0.488543371522095
"1145",3,7.3,0.418166939443535
"1147",5,3.3,0.532733224222586
"1148",6,21.7,0.533551554828151
"1149",7,21.4,0.485270049099836
"1150",1,4.2,0.468085106382979
"1151",2,11.3,0.513911620294599
"1152",3,21.1,0.467266775777414
"1153",4,16.8,0.423076923076923
"1154",5,6,0.522094926350245
"1155",6,6,0.445990180032733
"1156",7,18.3,0.619476268412439
"1157",1,21.3,0.538461538461538
"1158",2,28.2,0.520458265139116
"1159",3,24.1,0.459901800327332
"1160",4,11.6,0.500818330605565
"1161",5,12.4,0.582651391162029
"1162",6,31.7,0.57037643207856
"1163",7,34.9,0.511456628477905
"1164",1,36.8,0.594108019639935
"1165",2,40.5,0.61620294599018
"1166",3,42.1,0.610474631751228
"1167",4,41.8,0.614566284779051
"1168",5,47,0.666121112929624
"1169",6,51,0.653027823240589
"1170",7,45.2,0.636661211129296
"1171",1,58,0.637479541734861
"1172",2,44.6,0.566284779050736
"1173",3,36.8,0.564648117839607
"1174",4,41.7,0.586743044189853
"1175",5,42.5,0.634206219312602
"1176",6,42.5,0.563829787234043
"1177",7,32.4,0.536824877250409
"1178",1,29.1,0.484451718494272
"1179",2,29.7,0.52291325695581
"1180",3,36.6,0.591653027823241
"1181",4,36.7,0.559738134206219
"1182",5,29,0.59328968903437
"1183",6,26.8,0.537643207855974
"1184",7,31.6,0.506546644844517
"1185",1,46,0.588379705400982
"1186",2,48.7,0.567103109656301
"1187",3,51.9,0.758592471358429
"1188",4,58.5,0.649754500818331
"1189",5,50.1,0.5810147299509
"1190",6,39.7,0.567921440261866
"1191",7,53.5,0.550736497545008
"1192",1,45.5,0.553191489361702
"1193",2,40.4,0.493453355155483
"1194",3,44.5,0.555646481178396
"1195",4,50.5,0.530278232405892
"1196",5,52.6,0.584288052373159
"1197",6,47.7,0.589198036006547
"1198",7,54.7,0.632569558101473
"1199",1,60.1,0.601472995090016
"1200",2,55.8,0.627659574468085
"1201",3,54,0.653846153846154
"1202",4,52.9,0.561374795417349
"1203",5,60.2,0.642389525368249
"1204",6,59.6,0.629296235679214
"1205",7,55.6,0.575286415711948
"1206",1,48.6,0.608019639934534
"1207",2,44.3,0.542553191489362
"1208",3,39.7,0.55810147299509
"1209",4,42.3,0.598199672667758
"1210",5,44.2,0.622749590834697
"1211",6,43.5,0.56873977086743
"1212",7,44.8,0.587561374795417
"1213",1,46.3,0.590016366612111
"1214",2,46.3,0.587561374795417
"1215",3,49.7,0.62684124386252
"1216",4,45.6,0.545008183306056
"1217",5,50,0.779050736497545
"1218",6,62.1,0.561374795417349
"1219",7,67.4,0.609656301145663
"1220",1,65.1,0.637479541734861
"1221",2,52.1,0.569558101472995
"1222",3,55.6,0.604746317512275
"1223",4,66.9,0.675941080196399
"1224",5,71.1,0.660392798690671
"1225",6,59.5,0.560556464811784
"1226",7,48.5,0.606382978723404
"1227",1,56.4,0.612111292962357
"1228",2,52,0.619476268412439
"1229",3,47.6,0.627659574468085
"1230",4,52.2,0.617839607201309
"1231",5,63.2,0.672667757774141
"1232",6,69,0.72176759410802
"1233",7,72.3,0.684124386252046
"1234",1,72.1,0.620294599018003
"1235",2,50.4,0.578559738134206
"1236",3,43.5,0.596563011456628
"1237",4,51.8,0.609656301145663
"1238",5,58.8,0.67430441898527
"1239",6,61.8,0.653027823240589
"1240",7,66.1,0.562193126022913
"1241",1,70.4,0.579378068739771
"1242",2,70.6,0.630932896890344
"1243",3,68.4,0.603109656301146
"1244",4,69.5,0.654664484451719
"1245",5,72.1,0.677577741407529
"1246",6,64.4,0.588379705400982
"1247",7,47.5,0.545008183306056
"1248",1,51.2,0.780687397708674
"1249",2,55.5,0.631751227495908
"1250",3,62.3,0.635842880523732
"1251",4,68.2,0.590016366612111
"1252",5,65.3,0.643207855973813
"1253",6,60.1,0.620294599018003
"1254",7,65.7,0.604746317512275
"1255",1,73.1,0.557283142389525
"1256",2,69.7,0.598199672667758
"1257",3,80.2,0.648936170212766
"1258",4,68.9,0.657119476268412
"1259",5,61.5,0.677577741407529
"1260",6,66.1,0.665302782324059
"1261",7,73.3,0.650572831423895
"1262",1,74.8,0.604746317512275
"1263",2,68.6,0.693126022913257
"1264",3,61.3,0.590834697217676
"1265",4,71.6,0.62847790507365
"1266",5,60.8,0.634206219312602
"1267",6,62.8,0.62684124386252
"1268",7,73.5,0.64075286415712
"1269",1,75.2,0.638297872340426
"1270",2,75.3,0.599018003273322
"1271",3,70.2,0.595744680851064
"1272",4,70.7,0.641571194762684
"1273",5,63.1,0.641571194762684
"1274",6,64,0.591653027823241
"1275",7,67.5,0.652209492635025
"1276",1,68.1,0.614566284779051
"1277",2,68.1,0.612111292962357
"1278",3,60.7,0.726677577741408
"1279",4,59.3,0.619476268412439
"1280",5,64.2,0.62847790507365
"1281",6,69.7,0.691489361702128
"1282",7,72.4,0.734860883797054
"1283",1,74.2,0.619476268412439
"1284",2,67.3,0.573649754500818
"1285",3,59.7,0.587561374795417
"1286",4,63.6,0.549099836333879
"1287",5,69,0.604746317512275
"1288",6,70.4,0.653027823240589
"1289",7,73.6,0.655482815057283
"1290",1,75.7,0.639934533551555
"1291",2,76.2,0.581833060556465
"1292",3,65.8,0.650572831423895
"1293",4,66,0.550736497545008
"1294",5,77.3,0.675122749590835
"1295",6,78.7,0.635024549918167
"1296",7,79.4,0.625204582651391
"1297",1,74.5,0.636661211129296
"1298",2,74.9,0.635024549918167
"1299",3,73.6,0.633387888707038
"1300",4,74.4,0.662847790507365
"1301",5,75.2,0.70949263502455
"1302",6,79.5,0.680032733224223
"1303",7,74.7,0.656301145662848
"1304",1,77.2,0.683306055646481
"1305",2,79.4,0.627659574468085
"1306",3,81.3,0.624386252045827
"1307",4,77.1,0.634206219312602
"1308",5,78.2,0.63911620294599
"1309",6,75.5,0.854337152209493
"1310",7,79.6,0.672667757774141
"1311",1,75.7,0.596563011456628
"1312",2,72.2,0.622749590834697
"1313",3,72.7,0.631751227495908
"1314",4,73.3,0.6620294599018
"1315",5,73.2,0.68657937806874
"1316",6,75.3,0.694762684124386
"1317",7,71.8,0.609656301145663
"1318",1,75.1,0.661211129296236
"1319",2,72.9,0.647299509001637
"1320",3,71.2,0.621931260229133
"1321",4,73.8,0.641571194762684
"1322",5,78.2,0.661211129296236
"1323",6,76.6,0.67430441898527
"1324",7,78.7,0.707855973813421
"1325",1,78.6,0.606382978723404
"1326",2,73.6,0.623567921440262
"1327",3,71.7,0.648936170212766
"1328",4,64.8,0.685761047463175
"1329",5,68.7,0.702127659574468
"1330",6,72.1,0.691489361702128
"1331",7,71.5,0.659574468085106
"1332",1,65,0.592471358428805
"1333",2,63.4,0.627659574468085
"1334",3,61.9,0.648117839607201
"1335",4,63.1,0.625204582651391
"1336",5,65.5,0.659574468085106
"1337",6,67.6,0.621931260229133
"1338",7,68.4,0.654664484451719
"1339",1,71,0.609656301145663
"1340",2,77.7,0.781505728314239
"1341",3,80.3,0.655482815057283
"1342",4,81,0.716039279869067
"1343",5,74.4,0.666939443535188
"1344",6,75.4,0.626022913256956
"1345",7,79.9,0.669394435351882
"1346",1,81.5,0.661211129296236
"1347",2,77,0.586743044189853
"1348",3,70.2,0.581833060556465
"1349",4,64,0.538461538461538
"1350",5,61.9,0.565466448445172
"1351",6,57.6,0.592471358428805
"1352",7,58.1,0.600654664484452
"1353",1,65.3,0.646481178396072
"1354",2,72.9,0.66366612111293
"1355",3,70.5,0.62684124386252
"1356",4,71.7,0.586743044189853
"1357",5,72,0.647299509001637
"1358",6,65.5,0.648117839607201
"1359",7,60.4,0.66366612111293
"1360",1,62.1,0.601472995090016
"1361",2,64.6,0.635024549918167
"1362",3,68.2,0.681669394435352
"1363",4,66.7,0.585924713584288
"1364",5,65.5,0.662847790507365
"1365",6,67,0.648117839607201
"1366",7,67.4,0.656301145662848
"1367",1,69.6,0.61620294599018
"1368",2,64.4,0.54746317512275
"1369",3,56.7,0.554828150572831
"1370",4,55.2,0.725859247135843
"1371",5,55,0.653846153846154
"1372",6,52.1,0.579378068739771
"1373",7,51.9,0.534369885433715
"1374",1,57,0.617839607201309
"1375",2,60.2,0.615384615384615
"1376",3,62,0.587561374795417
"1377",4,61.7,0.573649754500818
"1378",5,60.4,0.650572831423895
"1379",6,53.2,0.595744680851064
"1380",7,61.5,0.601472995090016
"1381",1,67.1,0.597381342062193
"1382",2,55.7,0.606382978723404
"1383",3,52.3,0.625204582651391
"1384",4,54.8,0.667757774140753
"1385",5,48.9,0.600654664484452
"1386",6,42.5,0.577741407528642
"1387",7,44.6,0.552373158756137
"1388",1,54.9,0.644844517184943
"1389",2,63.7,0.642389525368249
"1390",3,62.7,0.649754500818331
"1391",4,59.8,0.633387888707038
"1392",5,55,0.635842880523732
"1393",6,61.8,0.626022913256956
"1394",7,51.3,0.595744680851064
"1395",1,49.2,0.63911620294599
"1396",2,53.2,0.532733224222586
"1397",3,52.7,0.55810147299509
"1398",4,40.6,0.54746317512275
"1399",5,45.5,0.635024549918167
"1400",6,46.8,0.590016366612111
"1401",7,52.7,0.811783960720131
"1402",1,57.9,0.642389525368249
"1403",2,58.4,0.612929623567921
"1404",3,57.5,0.647299509001637
"1405",4,63.8,0.617021276595745
"1406",5,55.5,0.611292962356792
"1407",6,44.3,0.565466448445172
"1408",7,40.8,0.576923076923077
"1409",1,41.7,0.559738134206219
"1410",2,45.1,0.523731587561375
"1411",3,47.9,0.561374795417349
"1412",4,48.4,0.567103109656301
"1413",5,41.7,0.555646481178396
"1414",6,38.9,0.569558101472995
"1415",7,52.5,0.590834697217676
"1416",1,51.6,0.608837970540098
"1417",2,51,0.54582651391162
"1418",3,58.4,0.558919803600655
"1419",4,44.6,0.569558101472995
"1420",5,35.9,0.584288052373159
"1421",6,31.9,0.432078559738134
"1422",7,19.1,0.425531914893617
"1423",1,28.4,0.531914893617021
"1424",2,31.6,0.496726677577741
"1425",3,38.3,0.507364975450082
"1426",4,52,0.481996726677578
"1427",5,45.5,0.501636661211129
"1428",6,34.7,0.538461538461538
"1429",7,32.7,0.500818330605565
"1430",1,40.1,0.545008183306056
"1431",2,41.6,0.650572831423895
"1432",3,34.8,0.585924713584288
"1433",4,33,0.5810147299509
"1434",5,36.6,0.572831423895254
"1435",6,35.8,0.578559738134206
"1436",7,35.8,0.562193126022913
"1437",1,33.7,0.563829787234043
"1438",2,40,0.599836333878887
"1439",3,46,0.560556464811784
"1440",4,48.3,0.564648117839607
"1441",5,45.9,0.607201309328969
"1442",6,49.7,0.615384615384615
"1443",7,55,0.531914893617021
"1444",1,54.7,0.604746317512275
"1445",2,41.3,0.648936170212766
"1446",3,43.3,0.590834697217676
"1447",4,33.4,0.595744680851064
"1448",5,27.7,0.534369885433715
"1449",6,23.3,0.545008183306056
"1450",7,34.2,0.567103109656301
"1451",1,46.3,0.531914893617021
"1452",2,39.3,0.567921440261866
"1453",3,47.1,0.617021276595745
"1454",4,42.1,0.552373158756137
"1456",6,39.1,0.523731587561375
"1457",7,38.4,0.513093289689034
"1458",1,33.5,0.422258592471358
"1459",2,33.5,0.51063829787234
"1460",3,28.8,0.493453355155483
"1461",4,27,0.499181669394435
"1462",5,23.4,1
"1463",6,27,0.498269896193772
"1464",7,26.8,0.534602076124567
"1465",1,26.9,0.541522491349481
"1466",2,25.5,0.542387543252595
"1467",3,28.3,0.541522491349481
"1468",4,36,0.610726643598616
"1469",5,38.5,0.641868512110727
"1470",6,37.1,0.562283737024221
"1471",7,19,0.51643598615917
"1472",1,5.1,0.443771626297578
"1473",2,14,0.474048442906574
"1474",3,6.7,0.565743944636678
"1475",4,30.6,0.634948096885813
"1476",5,39.9,0.634083044982699
"1477",6,28.4,0.563148788927336
"1478",7,7.5,0.464532871972318
"1479",1,0.6,0.445501730103806
"1480",2,5.8,0.527681660899654
"1481",3,16.7,0.535467128027682
"1482",4,19,0.548442906574394
"1483",5,23.7,0.606401384083045
"1484",6,27.8,0.624567474048443
"1485",7,27.1,0.583910034602076
"1486",1,30.6,0.643598615916955
"1487",2,32.7,0.55363321799308
"1488",3,27.6,0.578719723183391
"1489",4,34.1,0.649653979238754
"1490",5,28.3,0.645328719723183
"1491",6,37.5,0.641868512110727
"1492",7,42.2,0.575259515570934
"1493",1,36,0.737024221453287
"1494",2,34.5,0.531141868512111
"1495",3,35.6,0.589965397923875
"1496",4,26.7,0.579584775086505
"1497",5,28.9,0.570934256055363
"1498",6,30.5,0.60121107266436
"1499",7,37.6,0.533737024221453
"1500",1,30.9,0.493079584775087
"1501",2,19.3,0.471453287197232
"1502",3,13.6,0.488754325259516
"1503",4,13,0.503460207612457
"1504",5,19.1,0.558823529411765
"1505",6,9.4,0.51643598615917
"1506",7,13.9,0.444636678200692
"1507",1,20.7,0.478373702422145
"1508",2,27.5,0.540657439446367
"1509",3,28.4,0.554498269896194
"1510",4,29.6,0.589100346020761
"1511",5,47.5,0.670415224913495
"1512",6,49.1,0.607266435986159
"1513",7,39.6,0.610726643598616
"1514",1,35.1,0.552768166089965
"1515",2,35.6,0.544982698961938
"1516",3,34.8,0.5
"1517",4,33.4,0.604671280276817
"1518",5,31.1,0.640138408304498
"1519",6,36.7,0.597750865051903
"1520",7,51.7,0.539792387543253
"1521",1,40.8,0.558823529411765
"1522",2,28.3,0.706747404844291
"1523",3,20.6,0.525086505190311
"1524",4,30.1,0.532871972318339
"1525",5,30.1,0.607266435986159
"1526",6,33.5,0.604671280276817
"1527",7,38.8,0.617647058823529
"1528",1,51.3,0.687716262975779
"1529",2,61.8,0.625432525951557
"1530",3,61.1,0.587370242214533
"1531",4,49,0.619377162629758
"1532",5,42.7,0.634083044982699
"1533",6,43.3,0.645328719723183
"1534",7,46.8,0.543252595155709
"1535",1,46.9,0.591695501730104
"1536",2,49.5,0.616782006920415
"1537",3,52.6,0.644463667820069
"1538",4,47.4,0.63840830449827
"1539",5,41.3,0.684256055363322
"1540",6,38.5,0.604671280276817
"1541",7,36.8,0.592560553633218
"1542",1,38.4,0.604671280276817
"1543",2,47.8,0.624567474048443
"1544",3,41.6,0.593425605536332
"1545",4,37.1,0.585640138408305
"1546",5,34.5,0.619377162629758
"1547",6,40.1,0.635813148788927
"1548",7,46.9,0.545847750865052
"1549",1,45.1,0.641003460207612
"1550",2,43.7,0.639273356401384
"1551",3,48.9,0.619377162629758
"1552",4,59.8,0.652249134948097
"1553",5,44.9,0.714532871972318
"1554",6,35.2,0.563148788927336
"1555",7,40.1,0.610726643598616
"1556",1,40.6,0.570934256055363
"1557",2,33.5,0.583910034602076
"1558",3,44.5,0.570934256055363
"1559",4,40,0.641868512110727
"1560",5,36.9,0.541522491349481
"1561",6,30,0.596020761245675
"1562",7,37.1,0.608996539792388
"1563",1,47.7,0.58477508650519
"1564",2,39.7,0.606401384083045
"1565",3,42.7,0.617647058823529
"1566",4,47.7,0.596885813148789
"1567",5,53.5,0.701557093425606
"1568",6,57.6,0.634948096885813
"1569",7,62.5,0.612456747404844
"1570",1,65.7,0.63840830449827
"1571",2,54,0.608131487889273
"1572",3,58.1,0.596020761245675
"1573",4,61.6,0.617647058823529
"1574",5,51.2,0.630622837370242
"1575",6,47.6,0.599480968858132
"1576",7,56.2,0.653114186851211
"1577",1,69,0.655709342560554
"1578",2,53.4,0.599480968858132
"1579",3,44,0.571799307958478
"1580",4,44.9,0.632352941176471
"1581",5,44.3,0.6219723183391
"1582",6,44.8,0.523356401384083
"1583",7,45.2,0.708477508650519
"1584",1,49.3,0.654844290657439
"1585",2,52.8,0.636678200692042
"1586",3,52.3,0.589965397923875
"1587",4,48.8,0.602941176470588
"1588",5,59.2,0.686851211072664
"1589",6,64.6,0.642733564013841
"1590",7,55,0.630622837370242
"1591",1,55.9,0.632352941176471
"1592",2,54.2,0.616782006920415
"1593",3,58.2,0.655709342560554
"1594",4,61.2,0.596885813148789
"1595",5,57.6,0.698961937716263
"1596",6,46.3,0.625432525951557
"1597",7,45,0.639273356401384
"1598",1,55.7,0.676470588235294
"1599",2,54.3,0.598615916955017
"1600",3,52,0.692906574394464
"1601",4,55.2,0.660899653979239
"1602",5,58.5,0.695501730103806
"1603",6,62.5,0.685121107266436
"1604",7,66.2,0.64878892733564
"1605",1,66.1,0.676470588235294
"1606",2,71.9,0.694636678200692
"1607",3,75.9,0.622837370242215
"1608",4,71.1,0.662629757785467
"1609",5,74.2,0.692041522491349
"1610",6,73,0.684256055363322
"1611",7,71.8,0.690311418685121
"1612",1,74.5,0.709342560553633
"1613",2,72.6,0.653979238754325
"1614",3,68.1,0.808823529411765
"1615",4,70.1,0.692041522491349
"1616",5,70.1,0.711072664359862
"1617",6,68.8,0.715397923875433
"1618",7,68.2,0.672145328719723
"1619",1,71.2,0.685121107266436
"1620",2,63.3,0.652249134948097
"1621",3,60.7,0.643598615916955
"1622",4,61,0.627162629757785
"1623",5,73.8,0.661764705882353
"1624",6,82.4,0.705882352941177
"1625",7,71.4,0.735294117647059
"1626",1,67.9,0.686851211072664
"1627",2,74.1,0.722318339100346
"1628",3,78.4,0.683391003460208
"1629",4,74.4,0.710207612456747
"1630",5,70.8,0.717128027681661
"1631",6,74.3,0.660034602076125
"1632",7,77.7,0.701557093425606
"1633",1,83.4,0.742214532871972
"1634",2,75.5,0.71280276816609
"1635",3,71.8,0.647923875432526
"1636",4,70.3,0.692906574394464
"1637",5,70.9,0.698096885813149
"1638",6,76.7,0.703287197231834
"1639",7,81.3,0.669550173010381
"1640",1,79.6,0.666955017301038
